Interval,Latitude,Longitude,Arctic cod (No. m^-2),Saffron cod (No. m^-2),Pollock (No. m^-2),Pacific herring (No. m^-2),Capelin (No. m^-2),Pacific cod (No. m^-2)
20190906202943,71.7500217,-167.0161592,0.003611153406583245,0.00662044791206996,0.5469073596046095,0.0,0.007222306813162699,0.0
20190906203313,71.7499917,-166.98959019999995,0.0026359281751551053,0.0048325349877768025,0.399209990844819,0.0,0.005271856350309747,0.0
20190906203642,71.749911,-166.96292580000005,0.002820499871359965,0.005170916430824128,0.42716328101688794,0.0,0.005640999742722464,0.0
20190906204012,71.749931,-166.9362615,0.004166882150591997,0.007639283942746036,0.6310721972126352,0.0,0.008333764301180763,0.0
20190906204341,71.7499067,-166.9096596,0.00283730010590445,0.005201716860830624,0.4297076680532155,0.0,0.005674600211805082,0.0
20190906204710,71.75189820000001,-166.88916909999998,0.0002349180157890656,0.000430683028946459,0.03557821484531225,0.0,0.0004698360315780846,0.0
20190906215418,71.74981,-166.89509669999995,0.0004491791817089924,0.000823495166468193,0.06802796021087479,0.0,0.0008983583634192822,0.0
20190906215838,71.7498324,-166.86808090000005,0.003546729883228509,0.006502338119250103,0.5371504495296185,0.0,0.007093459766454541,0.0
20190906220210,71.74963000000002,-166.84130019999995,0.0038197853374230296,0.007002939785280988,0.5785045601600415,0.0,0.007639570674841891,0.0
20190906220540,71.7493309,-166.8146136,0.0032492154043558263,0.00595689490799369,0.4920920319654595,0.0,0.006498430808712409,0.0
20190906220909,71.7493861,-166.78794430000005,0.0032749157992529817,0.0060040122986338975,0.49598434379212974,0.0,0.006549831598505935,0.0
20190906221238,71.7495182,-166.7612549,0.004180898703043583,0.0076649809555818455,0.6331949970022546,0.0,0.008361797406083376,0.0
20190906221608,71.74973829999998,-166.734725,0.003450456817895195,0.0063258374994790536,0.5225699424082817,0.0,0.006900913635791905,0.0
20190906221937,71.749995,-166.70814140000004,0.003693582986321192,0.006771568808251075,0.5593912778244785,0.0,0.007387165972639005,0.0
20190906222307,71.75014499999997,-166.68145669999996,0.0038982797069401173,0.007146846129387993,0.5903924927803237,0.0,0.00779655941387164,0.0
20190906222639,71.7501483,-166.65475,0.0036200316936088007,0.006636724771618133,0.5482519716903749,0.0,0.007240063387217693,0.0
20190906223011,71.7499698,-166.6281546,0.003132150308199276,0.005742275565040188,0.4743625822762835,0.0,0.006264300616395553,0.0
20190906223341,71.7497267,-166.6013971,0.004125211239319381,0.007562887272082168,0.6247611587464241,0.0,0.00825042247864176,0.0
20190906223711,71.74969859999999,-166.5746696,0.0037393443553070866,0.006855464651395211,0.5663218140458933,0.0,0.007478688710614404,0.0
20190906224040,71.74966859999998,-166.5479445,0.004058040000071739,0.007439740000130477,0.6145881084872611,0.0,0.008116080000140706,0.0
20190906224408,71.74975,-166.52139730000005,0.0031717465401133967,0.005814868656878864,0.48035941160131845,0.0,0.006343493080229511,0.0
20190906224734,71.7497461,-166.49444730000005,0.0047120860897226285,0.008638824497800287,0.7136430584355877,0.0,0.009424172179435867,0.0
20190906225102,71.7468874,-166.4774842,0.0020141722670522764,0.003692649156264257,0.30504537258219355,0.0,0.004028344534104817,0.0
20190907000741,71.75001,-166.45337769999998,0.002137233080860266,0.00391826064824557,0.3236828706816812,0.0,0.00427446616172167,0.0
20190907001303,71.7501681,-166.4268536,0.003694134584708075,0.006772580071968096,0.5594748171218766,0.0,0.007388269169410408,0.0
20190907001747,71.7503767,-166.40021140000005,0.004114570721513109,0.0075433796561068765,0.6231496576988255,0.0,0.008229141443027922,0.0
20190907002236,71.7504227,-166.37362919999995,0.0045819718810113045,0.008400281781862548,0.6939373272428008,0.0,0.009163943762025525,0.0
20190907002732,71.75034000000002,-166.3469268,0.004631833938606599,0.00849169555410937,0.7014889106823592,0.0,0.009263667877209435,0.0
20190907003234,71.750333,-166.3202844,0.003691681068923591,0.006768081959689274,0.5591032333959156,0.0,0.007383362137849948,0.0
20190907003735,71.7502021,-166.2936756,0.004138385279338654,0.0075870396788079685,0.6267563604550548,0.0,0.008276770558685757,0.0
20190907004235,71.7501082,-166.2670904,0.0038565992536177397,0.007070431964963952,0.5840800091750766,0.0,0.007713198507235182,0.0
20190907004738,71.750045,-166.24047240000004,0.0036375603537671846,0.0066688606485754845,0.5509066784184029,0.0,0.00727512070753918,0.0
20190907005253,71.7499583,-166.21376999999995,0.004098915668779828,0.0075146787260965625,0.620778707868993,0.0,0.008197831337565433,0.0
20190907005811,71.74982309999999,-166.18714630000005,0.004656858044761124,0.008537573082066385,0.7052787989214293,0.0,0.009313716089521966,0.0
20190907010327,71.7497133,-166.1606057,0.00593106166400259,0.010873613050683635,0.8982562935165691,0.0,0.01186212332801218,0.0
20190907010839,71.7496175,-166.13389980000005,0.004413680112117376,0.008091746872208896,0.668449623839203,0.0,0.008827360224234478,0.0
20190907011353,71.7494696,-166.10714199999995,0.004584443577507942,0.008404813225437457,0.6943116644288598,0.0,0.009168887155009738,0.0
20190907011908,71.74945770000002,-166.08035080000005,0.002926668790457393,0.005365559449167744,0.443242510192845,0.0,0.0058533375809147825,0.0
20190907012418,71.74962740000002,-166.0535948,0.003270434173843044,0.00599579598537951,0.4953056038873757,0.0,0.006540868347686096,0.0
20190907012923,71.74967579999998,-166.02690249999995,0.004202065877688421,0.007703787442442211,0.6364007549122019,0.0,0.008404131755377258,0.0
20190907013425,71.749775,-166.00018559999995,0.005712838581418735,0.010473537399261332,0.8652065178719472,0.0,0.011425677162833374,0.0
20190907013925,71.749673,-165.9735375,0.004261905963627058,0.007813494266653759,0.6454635057050737,0.0,0.008523811927258464,0.0
20190907014425,71.7497178,-165.94686090000005,0.005548011345468891,0.010171354133373712,0.8402435162343036,0.0,0.01109602269094156,0.0
20190907014927,71.7496743,-165.9201864,0.00783214496865533,0.01435893244256709,1.1861743998604517,0.0,0.015664289937329,0.0
20190907015434,71.74978,-165.8935621,0.008022489696997842,0.014707897777825182,1.2150020128309067,0.0,0.016044979393996208,0.0
20190907015942,71.7499318,-165.8669561,0.0077694144312886815,0.014243926457361916,1.176673891655164,0.0,0.01553882886257145,0.0
20190907020453,71.7501167,-165.8403283,0.008467345561033474,0.015523466861895732,1.2823752087637237,0.0,0.016934691122061175,0.0
20190907021003,71.7500083,-165.81360669999995,0.010456935422982278,0.019171048275455342,1.583697588507155,0.0,0.02091387084595343,0.0
20190907021514,71.7498317,-165.7869933,0.01198665868818009,0.021975540928348046,1.8153734044342753,0.0,0.023973317376374693,0.0
20190907022024,71.7497998,-165.76024180000005,0.007094985738286249,0.0130074738534867,1.0745320067204576,0.0,0.014189971476565526,0.0
20190907022533,71.7495811,-165.7336149,0.004329587527656014,0.007937577134042596,0.6557138443948867,0.0,0.008659175055311615,0.0
20190907023040,71.7495806,-165.7068768,0.009188555335328254,0.01684568478141997,1.3916020648318814,0.0,0.01837711067064864,0.0
20190907023545,71.7494605,-165.6802029,0.009586950460017684,0.01757607584338499,1.451938805256804,0.0,0.01917390092004764,0.0
20190907024048,71.74943329999998,-165.65338169999995,0.0234371539027962,0.03797686975106124,1.1371359856746444,0.0,0.09114448739990921,0.0
20190907024554,71.749386,-165.62670219999995,0.0178079906143076,0.028855540348131665,0.8640173224132454,0.0,0.0692532968334836,0.0
20190907025100,71.74929329999998,-165.60002450000005,0.017476972681601147,0.028319168697824398,0.8479568227138875,0.0,0.0679660048728977,0.0
20190907025602,71.74910940000002,-165.573431,0.015183547050816206,0.024602969758965497,0.7366832087738733,0.0,0.05904712741980876,0.0
20190907030105,71.7488577,-165.5468591,0.013639629601201835,0.022101251669283346,0.6617746214035897,0.0,0.053043004004746944,0.0
20190907030615,71.7488672,-165.5200758,0.013646825801503368,0.022112912178994,0.6621237703805404,0.0,0.0530709892280915,0.0
20190907031125,71.7489095,-165.4934044,0.01560393672295755,0.025284156727679842,0.7570798928658888,0.0,0.060681976144733085,0.0
20190907031635,71.74898309999998,-165.4668055,0.02486016581600734,0.04028267609192421,1.2061784155375146,0.0,0.09667842261780571,0.0
20190907032142,71.74892829999997,-165.4401967,0.017125028222245434,0.027748888323872303,0.8308809989444111,0.0,0.06659733197536687,0.0
20190907032647,71.749245,-165.41358,0.015736961723971373,0.025499706497889456,0.7635340688423506,0.0,0.06119929559319695,0.0
20190907033156,71.7494282,-165.3868898,0.017594492162853047,0.028509593783190033,0.8536586938416751,0.0,0.06842302507773375,0.0
20190907033703,71.7496335,-165.3601822,0.00891253467964598,0.014441607120196718,0.4324229789085146,0.0,0.03465985708753172,0.0
20190907034214,71.74991429999999,-165.3336176,0.009115489447967137,0.014770469013361808,0.4422700435944029,0.0,0.0354491256310123,0.0
20190907034725,71.7500517,-165.3070916,0.009914626174878113,0.01606536648753818,0.48104297367771354,0.0,0.038556879568956336,0.0
20190907035236,71.7500392,-165.2806023,0.011345787914445741,0.018384378565619967,0.5504808210445045,0.0,0.044122508556252535,0.0
20190907155412,71.7499667,-165.2802832,0.0005956288225527888,0.0009651392958306122,0.028899028057694266,0.0,0.002316334309926167,0.0
20190907155748,71.7501105,-165.2536488,0.01169871685780491,0.0189562541682613,0.5676044105169027,0.0,0.04549501000249803,0.0
20190907160125,71.7500958,-165.22706159999996,0.01022569962279647,0.01656942068556021,0.4961357965219814,0.0,0.039766609644167776,0.0
20190907160502,71.7500109,-165.20050859999995,0.01089755072541491,0.01765806830555794,0.5287330166860266,0.0,0.04237936393214697,0.0
20190907160839,71.7499209,-165.1738329,0.008341792915193663,0.013516794075951863,0.4047314340410413,0.0,0.03244030578136117,0.0
20190907161216,71.7498141,-165.147214,0.008580585259922639,0.013903726116010005,0.41631728484075053,0.0,0.033368942677519824,0.0
20190907161553,71.74969159999998,-165.1205421,0.005534903912831729,0.0089685943034447,0.2685453379970903,0.0,0.021524626327625248,0.0
20190907161930,71.7495541,-165.0939658,0.006324025762360374,0.010247263967080745,0.3068323610677075,0.0,0.02459343352028114,0.0
20190907162307,71.7494773,-165.0675138,0.004830929518774607,0.007827895053788923,0.23438954332244094,0.0,0.018786948128597377,0.0
20190907162644,71.74961390000001,-165.0408084,0.006741329512951703,0.010923450600009571,0.32707932081950675,0.0,0.026216281439286837,0.0
20190907163024,71.7496783,-165.014306,0.007754253595628955,0.01256476277105116,0.3762248966832628,0.0,0.030155430649671123,0.0
20190907163402,71.7497683,-164.9876286,0.004868462108442142,0.007888711749985816,0.2362105689685366,0.0,0.018932908199462084,0.0
20190907163741,71.74977309999998,-164.9610741,0.00620356225544021,0.010052068469757073,0.3009876501770565,0.0,0.024124964326741213,0.0
20190907164118,71.74968709999997,-164.9342793,0.007990798886633007,0.01294805375186393,0.38770172376507933,0.0,0.03107532900356246,0.0
20190907164456,71.74964140000002,-164.9076675,0.0072644057654301705,0.011771027860989228,0.3524582056619958,0.0,0.028250466865577986,0.0
20190907164832,71.74974329999998,-164.8809317,0.005300673211330376,0.008589053814902662,0.25718081136884074,0.0,0.020613729155158366,0.0
20190907165209,71.74972,-164.8543783,0.003553247697627224,0.005757577287986608,0.17239831422120436,0.0,0.013818185490779365,0.0
20190907165545,71.7496567,-164.82782759999995,0.004733687910318511,0.007670327632690915,0.22967152454146939,0.0,0.01840878631792648,0.0
20190907165922,71.7496666,-164.8011354,0.007603283228029006,0.012320134860592358,0.36890003810702676,0.0,0.02956832366453895,0.0
20190907170300,71.7496,-164.7745396,0.006199922330599486,0.01004617044339306,0.3008110464158749,0.0,0.024110809063464154,0.0
20190907170637,71.7495208,-164.748061,0.006805076915393005,0.011026745002111501,0.33017225034500247,0.0,0.026464188004311644,0.0
20190907171013,71.7494477,-164.7215121,0.002078678554918295,0.003368229140009219,0.10085440396246931,0.0,0.00808374993579724,0.0
20190907171351,71.749963,-164.6959212,0.0003038750108893953,0.0004923900639553236,0.014743565343386476,0.0,0.001181736153457185,0.0
20190907185757,71.74958829999998,-164.69367240000003,0.002242717608254196,0.003634033161631171,0.10881333580977386,0.0,0.008721679587661069,0.0
20190907190126,71.7494317,-164.6669967,0.0032220784199420635,0.005220960402834734,0.1563304714885994,0.0,0.01253030496643517,0.0
20190907190455,71.7494433,-164.6402372,0.004243417473705503,0.006875907943709567,0.20588432928333775,0.0,0.016502179064412023,0.0
20190907190824,71.7493569,-164.6136458,0.004368898963907911,0.007079234432465603,0.2119725052894688,0.0,0.016990162637414985,0.0
20190907191152,71.7494946,-164.5869416,0.002408357503639723,0.0039024311402691154,0.11684993814142323,0.0,0.009365834736378744,0.0
20190907191519,71.74972220000002,-164.5602561,0.0031511119477103736,0.005105968433934518,0.15288728339136815,0.0,0.012254324241082222,0.0
20190907191847,71.7496627,-164.5335737,0.004942284939906073,0.00800833207877655,0.23979234338466648,0.0,0.01921999698852583,0.0
20190907192216,71.7498011,-164.5069763,0.005559108035676553,0.009007813946943279,0.2697196861799833,0.0,0.021618753472051448,0.0
20190907192546,71.74988990000001,-164.48051619999995,0.003001666783915745,0.004863811918520966,0.14563642544437236,0.0,0.011673148604120998,0.0
20190907192917,71.74991329999997,-164.45389530000003,0.001889452150073734,0.0030616122802999447,0.09167341913460766,0.0,0.007347869472509114,0.0
20190907193249,71.74976600000002,-164.42713759999995,0.0019728025696977,0.0031966708306238366,0.09571745801289877,0.0,0.007672009993278192,0.0
20190907193621,71.74960209999998,-164.4004735,0.0011851475633845726,0.0019203779962838029,0.05750160400226245,0.0,0.004608907190940178,0.0
20190907193953,71.7494553,-164.37381230000003,0.0011811244489064127,0.0019138590607808265,0.05730640844784414,0.0,0.0045932617457444406,0.0
20190907194325,71.7493139,-164.34722250000004,0.0019620408274793407,0.0031792328223960204,0.09519531422386028,0.0,0.007630158773538793,0.0
20190907194657,71.74915179999998,-164.320631,0.0014048692344115225,0.0022764084817540184,0.06816217396704466,0.0,0.005463380356044828,0.0
20190907195029,71.7490632,-164.29418180000005,0.0026225002952427823,0.004249421774817342,0.12723982914185242,0.0,0.010198612259264078,0.0
20190907195401,71.7491483,-164.2675917,0.002980498324469752,0.00482951117405385,0.14460936315284992,0.0,0.011590826817374996,0.0
20190907195734,71.74920829999998,-164.2408967,0.00479985000766934,0.007777534734874591,0.23288161148723188,0.0,0.018666083363167628,0.0
20190907200106,71.74933,-164.2142267,0.0023061967391539307,0.00373689286448089,0.11189324919793245,0.0,0.008968542874496034,0.0
20190907200438,71.7493999,-164.18773330000005,0.003272021318532155,0.005301886395925831,0.15875362693897885,0.0,0.012724527349852788,0.0
20190907200809,71.74958520000001,-164.1609315,0.004851979910440088,0.007862004484735848,0.23541087714006984,0.0,0.018868810762819987,0.0
20190907201141,71.7497017,-164.1344089,0.002215760837732905,0.003590353209390954,0.10750543324002179,0.0,0.008616847702299328,0.0
20190907201512,71.7498467,-164.107762,0.0014111909845201818,0.002286652058317269,0.068468895916878,0.0,0.005487964939808375,0.0
20190907201841,71.7498883,-164.0810842,0.0012503648902697831,0.0020260542204003917,0.06066585208440999,0.0,0.004862530128823055,0.0
20190907202211,71.75000329999997,-164.05444540000005,0.0022232443446583345,0.0036024792622856793,0.10786852190923739,0.0,0.008645950229230905,0.0
20190907202542,71.7500725,-164.0279021,0.0023799327030549545,0.003856372435618023,0.11547080892804433,0.0,0.009255293845220535,0.0
20190907202912,71.7501483,-164.00136740000005,0.0017667926692149407,0.0028628584918657315,0.08572216284122884,0.0,0.006870860380282151,0.0
20190907203244,71.7502343,-163.9747413,0.0010944939909012497,0.001773485633454885,0.053103226966841284,0.0,0.004256365520171417,0.0
20190907203616,71.7501572,-163.9481728,0.24445428710721517,0.0,0.009970753449313202,0.0,0.011964904139290156,0.0
20190907203949,71.74997049999998,-163.9214991,0.46508856869300746,0.0,0.018969941191909135,0.0,0.022763929430527883,0.0
20190907204323,71.7498923,-163.89489840000005,0.5414438987149088,0.0,0.02208430739588056,0.0,0.026501168875327177,0.0
20190907204655,71.7496689,-163.8683216,0.12912176022780586,0.0,0.005266592995396683,0.0,0.006319911594537276,0.0
20190907205027,71.7495432,-163.8415888,0.2111207611916593,0.0,0.00861115214130694,0.0,0.010333382569676652,0.0
20190907205358,71.7494733,-163.81495,0.2163883641462948,0.0,0.008826006096005982,0.0,0.010591207315309582,0.0
20190907205728,71.749495,-163.7883617,0.47544072883447897,0.0,0.01939218306650297,0.0,0.02327061968002329,0.0
20190907210057,71.749495,-163.7617,0.8418952775672861,0.0,0.034339059224872626,0.0,0.04120687107024321,0.0
20190907210427,71.7495217,-163.73493290000005,0.9605721604764959,0.0,0.03917962861576132,0.0,0.047015554339341376,0.0
20190907210757,71.74948499999998,-163.70834519999997,0.6660097971124738,0.0,0.027165076793764138,0.0,0.03259809215286122,0.0
20190907211126,71.7496624,-163.6956163,0.045743002498786246,0.0,0.0018657566015491194,0.0,0.0022389079218774945,0.0
20190907220442,71.74972170000002,-163.6722767,0.8185776981362269,0.0,0.03338798637486642,0.0,0.04006558365026581,0.0
20190907220852,71.74996829999998,-163.645715,0.7409509624194194,0.0,0.0302217623250745,0.0,0.03626611479049446,0.0
20190907221232,71.74981329999999,-163.619145,0.4940341697294387,0.0,0.02015056868175582,0.0,0.02418068241834582,0.0
20190907221612,71.74987840000001,-163.59265349999995,0.34737290514066577,0.0,0.014168577827418288,0.0,0.017002293393109984,0.0
20190907221951,71.7500284,-163.565901,0.5533738929888394,0.0,0.022570905659173843,0.0,0.02708508679127499,0.0
20190907222331,71.749985,-163.53922859999997,0.661927662342189,0.0,0.026998575482527966,0.0,0.03239829057933409,0.0
20190907222711,71.749925,-163.5127681,0.8058827961723025,0.0,0.03287018920703214,0.0,0.0394442270488201,0.0
20190907223050,71.7500462,-163.4859876,0.8030212685245925,0.0,0.03275347377937464,0.0,0.03930416853566951,0.0
20190907223431,71.75008670000003,-163.45939909999996,1.1486659771988854,0.0,0.046851562268801224,0.0,0.05622187472311588,0.0
20190907223811,71.7502017,-163.4329069,0.7176599044962387,0.0,0.029271771229156023,0.0,0.035126125475297795,0.0
20190907224150,71.7501643,-163.40639209999995,1.3479132258714608,0.0,0.054978419913452,0.0,0.06597410389674653,0.0
20190907224530,71.7501615,-163.3798544,0.3909925499642698,0.0,0.01594772733316329,0.0,0.019137272799996326,0.0
20190907224911,71.74995329999999,-163.3532524,0.5607138336905066,0.0,0.022870285718866668,0.0,0.027444342862901754,0.0
20190907225252,71.7498833,-163.3268517,0.5334909415566788,0.0,0.02175992374136221,0.0,0.026111908489880098,0.0
20190907225631,71.74965999999998,-163.30027030000005,0.40039911434504966,0.0,0.016331400433592574,0.0,0.01959768052050859,0.0
20190907230011,71.74951920000002,-163.27367009999998,0.6145389930401601,0.0,0.02506569574662591,0.0,0.030078834896250767,0.0
20190907230351,71.74935119999998,-163.2472978,0.27753894737782886,0.0,0.011320204074268921,0.0,0.013584244889260893,0.0
20190907230730,71.7490817,-163.2206898,0.2807219968363004,0.0,0.011450033670413341,0.0,0.013740040404630047,0.0
20190907231110,71.74879140000002,-163.1940634,0.18955495004146272,0.0,0.007731530071845357,0.0,0.009277836086304107,0.0
20190907231449,71.7486222,-163.1674857,0.21533820095620093,0.0,0.008783172246058374,0.0,0.010539806695377333,0.0
20190907231827,71.7482567,-163.14081299999995,0.4049669345341132,0.0,0.016517711786290065,0.0,0.019821254143751063,0.0
20190907232204,71.7479233,-163.1142083,0.6323791242582707,0.0,0.025793355514795717,0.0,0.03095202661808756,0.0
20190907232540,71.74768329999998,-163.08773,0.4160897936480749,0.0,0.01697138877920936,0.0,0.020365666535243843,0.0
20190907232915,71.74756009999999,-163.0629259,0.09701503939696116,0.0,0.003957030372217928,0.0,0.004748436446708651,0.0
20190908004739,71.7501133,-163.0538133,0.33963764879590375,0.0,0.01385307371091879,0.0,0.0166236884532693,0.0
20190908005318,71.7499714,-163.0270543,0.5939238533891398,0.0,0.02422484947955342,0.0,0.029069819375759493,0.0
20190908005855,71.7499219,-163.00038899999996,0.3774315601403618,0.0,0.015394604343754632,0.0,0.01847352521269715,0.0
20190908010431,71.75005949999998,-162.9736621,0.6849953928960948,0.0,0.027939457545644007,0.0,0.03352734905510828,0.0
20190908011015,71.75003240000002,-162.94694219999997,0.8685290596644941,0.0,0.03542539269799855,0.0,0.0425104712380399,0.0
20190908011602,71.75002409999998,-162.9200315,0.4919575026756538,0.0,0.020065865993868875,0.0,0.024079039192873825,0.0
20190908012148,71.7498209,-162.8934764,0.6357528125020242,0.0,0.02593096084824254,0.0,0.031117153018200654,0.0
20190908012732,71.7495373,-162.8668645,0.4996121700809749,0.0,0.02037808306454,0.0,0.02445369967767553,0.0
20190908013318,71.7491811,-162.8399608,0.7640910454182807,0.0,0.03116559548555141,0.0,0.0373987145830313,0.0
20190908013900,71.7486783,-162.8132123,0.586818168852672,0.0,0.02393502421431221,0.0,0.028722029057461226,0.0
20190908014437,71.7483629,-162.78670730000005,0.6998393555408511,0.0,0.028544910178501613,0.0,0.034253892214544925,0.0
20190908015008,71.74844820000001,-162.7600342,1.078428843090431,0.0,0.04398674383797843,0.0,0.05278409260615967,0.0
20190908015547,71.748705,-162.73339,0.595842045163905,0.0,0.024303088308936995,0.0,0.02916370597099814,0.0
20190908020128,71.74911170000001,-162.7066467,0.7271420078164481,0.0,0.029658525397017174,0.0,0.035590230476768736,0.0
20190908020711,71.7493934,-162.679938,0.9787013977577723,0.0,0.03991908038515996,0.0,0.047902896462725636,0.0
20190908021252,71.74956999999998,-162.653249,0.6896057236857751,0.0,0.028127502812384065,0.0,0.03375300337519484,0.0
20190908021832,71.7499433,-162.6265954,0.6386698592613763,0.0,0.026049940778521734,0.0,0.031259928934586824,0.0
20190908022415,71.7502083,-162.59989,0.3536634548227846,0.0,0.014425155532343994,0.0,0.017310186638977397,0.0
20190908023001,71.7503426,-162.5730773,0.5394826043409089,0.0,0.02200431050617127,0.0,0.026405172607689802,0.0
20190908023544,71.750061,-162.5463123,0.5434009770336221,0.0,0.022164132321985046,0.0,0.026596958786640118,0.0
20190908024129,71.7496797,-162.51957919999995,0.5049557186517185,0.0,0.020596034674118024,0.0,0.024715241609180344,0.0
20190908024711,71.7494708,-162.4928602,0.5973524996338206,0.0,0.024364696429185075,0.0,0.02923763571529553,0.0
20190908025252,71.74939959999998,-162.46619730000003,0.7212032696498181,0.0,0.029416297311058926,0.0,0.035299556773639405,0.0
20190908025826,71.7493833,-162.4396086,1.0008392333670821,0.0,0.04082203407593258,0.0,0.048986440891578976,0.0
20190908030357,71.7493631,-162.4130501,1.1553275860532177,0.0,0.04712327466225323,0.0,0.05654792959527036,0.0
20190908030927,71.74926190000002,-162.3865996,1.737879174163671,0.0,0.07088427441928344,0.0,0.08506112930393563,0.0
20190908031456,71.7492817,-162.3600083,1.4055608079124267,0.0,0.05732973816728145,0.0,0.06879568580137885,0.0
20190908032033,71.7494183,-162.33324119999997,1.825003544136308,0.0,0.07443788610968001,0.0,0.08932546333255004,0.0
20190908032612,71.7495033,-162.3066141,1.4208934571491807,0.0,0.05795512325277559,0.0,0.06954614790405243,0.0
20190908033152,71.7493802,-162.2798309,2.1455457326268337,0.0,0.08751209793609908,0.0,0.10501451752435433,0.0
20190908033736,71.7493379,-162.253148,1.0706509062685665,0.0,0.04366949887853141,0.0,0.05240339865472442,0.0
20190908034316,71.74949170000002,-162.2264994,1.9741190469282461,0.0,0.08051997994979901,0.0,0.09662397594070707,0.0
20190908034900,71.7496967,-162.2000039,1.9015368699286535,0.0,0.07755951237008503,0.0,0.09307141484506506,0.0
20190908035448,71.74989079999997,-162.17337849999996,1.5894668671367551,0.0,0.06483086238983692,0.0,0.07779703486862222,0.0
20190908040040,71.75036920000002,-162.146741,2.119198637119649,0.0,0.08643745777942181,0.0,0.10372494933637036,0.0
20190908040636,71.75063229999998,-162.1201587,1.3234456929862313,0.0,0.053980442987794953,0.0,0.06477653158601028,0.0
20190908041230,71.7506646,-162.0936313,1.2294870051892635,0.0,0.05014807448434504,0.0,0.060177689381844215,0.0
20190908041824,71.75075,-162.0669683,1.9586985780235602,0.0,0.0,0.0,0.003527886423215046,0.0
20190908042424,71.7505218,-162.04046530000005,3.68659067621713,0.0,0.0,0.0,0.006640058526861335,0.0
20190908043024,71.75014,-162.013995,2.4764567534816657,0.0,0.0,0.0,0.004460440343560461,0.0
20190908043624,71.74996170000001,-161.9877533,2.9699075883509485,0.0,0.0,0.0,0.005349213389307339,0.0
20190908155704,71.74987890000001,-161.9740776,1.1731117004714244,0.0,0.0,0.0,0.002112936052256535,0.0
20190908160202,71.750015,-161.94734619999997,2.509956309930919,0.0,0.0,0.0,0.004520777667388357,0.0
20190908160621,71.74999670000003,-161.9207636,2.245572957888701,0.0,0.0,0.0,0.00404458676764822,0.0
20190908161038,71.7498186,-161.894036,2.6185516859530384,0.0,0.0,0.0,0.004716372924864364,0.0
20190908161454,71.7497017,-161.8675721,2.252354677903379,0.0,0.0,0.0,0.004056801581216422,0.0
20190908161909,71.7494786,-161.8403883,2.3954910346178195,0.0,0.0,0.0,0.0043146099112842794,0.0
20190908162317,71.74948499999998,-161.8133992,1.845846842965369,0.0,0.0,0.0,0.003324624875775532,0.0
20190908162648,71.749515,-161.7866859,2.0867652993948886,0.0,0.0,0.0,0.003758552260555724,0.0
20190908163015,71.7495433,-161.75994,1.9230266895053691,0.0,0.0,0.0,0.003463636429570029,0.0
20190908163342,71.7495517,-161.733305,2.301666747701583,0.0,0.0,0.0,0.004145619423568167,0.0
20190908163709,71.749625,-161.7067617,2.5274126652472004,0.0,0.0,0.0,0.0045522189721404795,0.0
20190908164036,71.74976,-161.6801147,2.2665758727371337,0.0,0.0,0.0,0.0040824159155215005,0.0
20190908164406,71.74989190000002,-161.6532893,2.4128282086115247,0.0,0.0,0.0,0.004345836554034832,0.0
20190908164736,71.75017829999999,-161.62673830000003,1.5819920473171367,0.0,0.0,0.0,0.00284938597903198,0.0
20190908165105,71.7503135,-161.6000954,1.645395406442119,0.0,0.0,0.0,0.0029635841779513373,0.0
20190908165435,71.7504926,-161.5734106,1.4817591845120652,0.0,0.0,0.0,0.002668852761810244,0.0
20190908165804,71.75066190000003,-161.54670900000005,1.6906909087584996,0.0,0.0,0.0,0.0030451676280321546,0.0
20190908170133,71.75050829999998,-161.5199941,2.036966627157988,0.0,0.0,0.0,0.003668857980052036,0.0
20190908170502,71.75042380000002,-161.49322790000005,2.540768294764495,0.0,0.0,0.0,0.004576274303872645,0.0
20190908170830,71.75033499999998,-161.4665757,1.686984679696062,0.0,0.0,0.0,0.0030384921980591948,0.0
20190908171157,71.7501191,-161.44000219999995,1.3638776013526157,0.0,0.0,0.0,0.002456531763856656,0.0
20190908171524,71.7499833,-161.41334550000005,1.5522307009797331,0.0,0.0,0.0,0.0027957816874554504,0.0
20190908171852,71.74978670000002,-161.3868013,1.5404647180062876,0.0,0.0,0.0,0.002774589528511381,0.0
20190908172219,71.7495589,-161.36006609999995,1.5140724150332516,0.0,0.0,0.0,0.0027270533489362385,0.0
20190908172546,71.74936290000002,-161.3333833,1.3719731369097161,0.0,0.0,0.0,0.0024711129405157422,0.0
20190908172913,71.7491667,-161.306747,1.5560945961593142,0.0,0.0,0.0,0.0028027410958597703,0.0
20190908173240,71.7490033,-161.2802283,1.2974034283787712,0.0,0.0,0.0,0.002336802605445313,0.0
20190908173609,71.7489347,-161.2535936,1.6450726424124058,0.0,0.0,0.0,0.002963002835395393,0.0
20190908173939,71.7487983,-161.22711669999995,1.8451485852201388,0.0,0.0,0.0,0.0033233672172186327,0.0
20190908174308,71.74871999999998,-161.2004033,1.486781151519121,0.0,0.0,0.0,0.002677898017377317,0.0
20190908174639,71.7487783,-161.1737733,1.4898507721563825,0.0,0.0,0.0,0.002683426827730767,0.0
20190908175010,71.7487049,-161.1470521,1.3608327435584622,0.0,0.0,0.0,0.002451047554808776,0.0
20190908175343,71.7486478,-161.1203689,1.9166590290222896,0.0,0.0,0.0,0.0034521673943544197,0.0
